tool			CPAchecker 3.1-svn-96157deb60+	CPAchecker 3.1-svn-96157deb60+	CPAchecker 3.1-svn-96157deb60+	CPAchecker 3.1-svn-96157deb60+	CPAchecker 3.1-svn-96157deb60+
benchmarks/nla-digbench-scaling/lcm2_unwindbound100.yml	unreach-call	true	TIMEOUT	901.462425	897.9763793498278	438.661120	ws17
benchmarks/nla-digbench-scaling/lcm2_unwindbound2.yml	unreach-call	true	TIMEOUT	901.460877	897.938296481967	424.398848	ws16
benchmarks/nla-digbench-scaling/lcm2_unwindbound20.yml	unreach-call	true	TIMEOUT	901.943996	897.2652277860325	418.185216	ws15
benchmarks/nla-digbench-scaling/lcm2_unwindbound5.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/lcm2_unwindbound50.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/lcm2_valuebound1.yml	unreach-call	true	true	6.657579	3.5909749588463455	177.537024	ws18
benchmarks/nla-digbench-scaling/lcm2_valuebound10.yml	unreach-call	true	TIMEOUT	901.94184	897.1660617280286	625.192960	ws12
benchmarks/nla-digbench-scaling/lcm2_valuebound100.yml	unreach-call	true	TIMEOUT	901.935266	897.4047394159716	676.343808	ws01
benchmarks/nla-digbench-scaling/lcm2_valuebound2.yml	unreach-call	true	true	6.718594	3.710862424923107	186.269696	ws16
benchmarks/nla-digbench-scaling/lcm2_valuebound20.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/lcm2_valuebound5.yml	unreach-call	true	TIMEOUT	901.705434	897.4578866509255	597.110784	ws09
benchmarks/nla-digbench-scaling/lcm2_valuebound50.yml	unreach-call	true	TIMEOUT	901.705928	897.2912246268243	611.422208	ws03
benchmarks/nla-digbench-scaling/mannadiv_unwindbound1.yml	unreach-call	false	true	8.762059	4.89026928297244	200.441856	ws16
benchmarks/nla-digbench-scaling/mannadiv_unwindbound10.yml	unreach-call	false	TIMEOUT	901.698753	897.677377573913	472.481792	ws10
benchmarks/nla-digbench-scaling/mannadiv_unwindbound100.yml	unreach-call	false	TIMEOUT	901.987359	897.3225290190894	479.211520	ws17
benchmarks/nla-digbench-scaling/mannadiv_unwindbound2.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/mannadiv_unwindbound20.yml	unreach-call	false	TIMEOUT	901.474612	897.7580552510917	481.787904	ws11
benchmarks/nla-digbench-scaling/mannadiv_unwindbound5.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/mannadiv_unwindbound50.yml	unreach-call	false	TIMEOUT	901.503661	897.8527415918652	450.863104	ws09
benchmarks/nla-digbench-scaling/mannadiv_valuebound1.yml	unreach-call	true	TIMEOUT	901.675465	897.2824541782029	391.905280	ws02
benchmarks/nla-digbench-scaling/mannadiv_valuebound10.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/mannadiv_valuebound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/mannadiv_valuebound2.yml	unreach-call	true	TIMEOUT	901.843523	897.3570113498718	390.115328	ws08
benchmarks/nla-digbench-scaling/mannadiv_valuebound20.yml	unreach-call	true	TIMEOUT	901.412583	897.6531784259714	407.506944	ws16
benchmarks/nla-digbench-scaling/mannadiv_valuebound5.yml	unreach-call	true	TIMEOUT	901.768257	897.2538911399897	401.453056	ws05
benchmarks/nla-digbench-scaling/mannadiv_valuebound50.yml	unreach-call	true	TIMEOUT	901.670539	897.433863373939	396.042240	ws07
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound1.yml	unreach-call	false	TIMEOUT	902.007614	897.8062727611978	657.244160	ws05
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound10.yml	unreach-call	false	TIMEOUT	901.888554	897.3541040641721	675.901440	ws07
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound100.yml	unreach-call	false	TIMEOUT	901.793767	897.5267670350149	653.881344	ws08
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound2.yml	unreach-call	false	TIMEOUT	901.594332	898.0390836899169	743.194624	ws17
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound20.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound5.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/prod4br-ll_unwindbound50.yml	unreach-call	false	TIMEOUT	901.684333	897.9038923599292	666.120192	ws09
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound1.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound10.yml	unreach-call	true	TIMEOUT	901.749106	897.9268381581642	1050.275840	ws10
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound2.yml	unreach-call	true	TIMEOUT	902.08194	897.6881130109541	945.324032	ws07
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound20.yml	unreach-call	true	TIMEOUT	902.158187	896.9046800180804	1043.722240	ws17
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound5.yml	unreach-call	true	TIMEOUT	902.12476	897.4160742568783	1192.427520	ws12
benchmarks/nla-digbench-scaling/prod4br-ll_valuebound50.yml	unreach-call	true	TIMEOUT	901.912145	896.8338275440037	1190.658048	ws15
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound1.yml	unreach-call	false	TIMEOUT	901.641726	897.9040545611642	580.636672	ws15
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound10.yml	unreach-call	false	TIMEOUT	901.901487	897.6251992550679	583.729152	ws10
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound100.yml	unreach-call	true	TIMEOUT	901.892934	897.2926599299535	482.832384	ws19
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound2.yml	unreach-call	false	TIMEOUT	901.845212	897.6653018649668	691.265536	ws05
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound20.yml	unreach-call	false	TIMEOUT	901.760031	898.2268668049946	559.788032	ws07
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound5.yml	unreach-call	false	TIMEOUT	901.500736	897.8963447159622	651.354112	ws09
benchmarks/nla-digbench-scaling/prodbin-ll_unwindbound50.yml	unreach-call	true	TIMEOUT	901.447688	898.142953254981	630.743040	ws20
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound1.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound10.yml	unreach-call	true	true	34.056177	29.668969437945634	417.345536	ws17
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound100.yml	unreach-call	true	TIMEOUT	901.972282	894.9384002138395	500.449280	ws10
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound2.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound20.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound5.yml	unreach-call	true	true	15.6794	11.517982163932174	278.323200	ws15
benchmarks/nla-digbench-scaling/prodbin-ll_valuebound50.yml	unreach-call	true	TIMEOUT	901.6372	893.5107395709492	853.098496	ws07
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound1.yml	unreach-call	true	TIMEOUT	902.136024	897.4599826019257	415.719424	ws12
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound10.yml	unreach-call	true	TIMEOUT	901.859856	897.5319182130042	463.761408	ws08
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound2.yml	unreach-call	true	TIMEOUT	901.705061	897.4554665749893	484.601856	ws08
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound20.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound5.yml	unreach-call	true	TIMEOUT	901.890461	897.2232762500644	510.455808	ws18
benchmarks/nla-digbench-scaling/ps2-ll_unwindbound50.yml	unreach-call	true	TIMEOUT	901.642003	898.0029324952047	465.907712	ws13
benchmarks/nla-digbench-scaling/ps2-ll_valuebound1.yml	unreach-call	true	TIMEOUT	901.819085	897.6191441649571	455.090176	ws03
benchmarks/nla-digbench-scaling/ps2-ll_valuebound10.yml	unreach-call	true	TIMEOUT	901.386549	898.0495622411836	476.491776	ws08
benchmarks/nla-digbench-scaling/ps2-ll_valuebound100.yml	unreach-call	true	TIMEOUT	901.78406	897.7235936929937	465.473536	ws08
benchmarks/nla-digbench-scaling/ps2-ll_valuebound2.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps2-ll_valuebound20.yml	unreach-call	true	TIMEOUT	901.793174	897.6691791580524	465.412096	ws16
benchmarks/nla-digbench-scaling/ps2-ll_valuebound5.yml	unreach-call	true	TIMEOUT	901.694784	898.0804882941302	470.286336	ws17
benchmarks/nla-digbench-scaling/ps2-ll_valuebound50.yml	unreach-call	true	TIMEOUT	901.925612	897.591611529002	441.823232	ws18
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound1.yml	unreach-call	true	TIMEOUT	902.01578	897.5374141391367	694.173696	ws17
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound10.yml	unreach-call	true	TIMEOUT	902.1158	897.6676380489953	694.730752	ws20
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound100.yml	unreach-call	true	TIMEOUT	901.663448	897.8549600199331	686.403584	ws20
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound2.yml	unreach-call	true	TIMEOUT	901.750754	897.9915601750836	695.435264	ws05
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound20.yml	unreach-call	true	TIMEOUT	902.055348	897.9421716481447	694.988800	ws05
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound5.yml	unreach-call	true	TIMEOUT	901.916129	897.642126504099	695.140352	ws03
benchmarks/nla-digbench-scaling/ps3-ll_unwindbound50.yml	unreach-call	true	TIMEOUT	901.926957	897.6948784887791	687.558656	ws16
benchmarks/nla-digbench-scaling/ps3-ll_valuebound1.yml	unreach-call	true	TIMEOUT	901.593597	897.8484211708419	685.649920	ws14
benchmarks/nla-digbench-scaling/ps3-ll_valuebound10.yml	unreach-call	true	TIMEOUT	901.795805	897.4652812241111	686.465024	ws16
benchmarks/nla-digbench-scaling/ps3-ll_valuebound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps3-ll_valuebound2.yml	unreach-call	true	TIMEOUT	901.8678	897.1014410031494	687.341568	ws19
benchmarks/nla-digbench-scaling/ps3-ll_valuebound20.yml	unreach-call	true	TIMEOUT	902.170998	897.9630302449223	684.404736	ws19
benchmarks/nla-digbench-scaling/ps3-ll_valuebound5.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps3-ll_valuebound50.yml	unreach-call	true	TIMEOUT	902.219065	897.7032697889954	690.122752	ws13
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound1.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound10.yml	unreach-call	false	TIMEOUT	902.794865	898.3042009810451	1194.110976	ws05
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound100.yml	unreach-call	false	TIMEOUT	902.283191	897.7255615680479	1196.961792	ws11
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound2.yml	unreach-call	false	TIMEOUT	902.005068	897.9630130168516	1257.820160	ws16
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound20.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound5.yml	unreach-call	false	TIMEOUT	902.023394	897.594278731849	1225.785344	ws04
benchmarks/nla-digbench-scaling/ps4-ll_unwindbound50.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps4-ll_valuebound1.yml	unreach-call	true	TIMEOUT	902.090881	897.8541723389644	1339.494400	ws08
benchmarks/nla-digbench-scaling/ps4-ll_valuebound10.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps4-ll_valuebound100.yml	unreach-call	true	TIMEOUT	902.449374	898.1930333138444	1163.247616	ws05
benchmarks/nla-digbench-scaling/ps4-ll_valuebound2.yml	unreach-call	true	TIMEOUT	902.698294	898.2391985699069	1153.576960	ws12
benchmarks/nla-digbench-scaling/ps4-ll_valuebound20.yml	unreach-call	true	TIMEOUT	902.991765	898.3877846538089	1092.243456	ws13
benchmarks/nla-digbench-scaling/ps4-ll_valuebound5.yml	unreach-call	true	TIMEOUT	902.565216	898.3269820229616	1196.056576	ws11
benchmarks/nla-digbench-scaling/ps4-ll_valuebound50.yml	unreach-call	true	TIMEOUT	901.936282	897.6469493359327	1352.122368	ws14
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound1.yml	unreach-call	false	EXCEPTION	7.39571	4.90110088698566	288.083968	ws10
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound10.yml	unreach-call	false	TIMEOUT	902.466787	898.1685330029577	989.270016	ws06
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound100.yml	unreach-call	false	TIMEOUT	902.614665	897.9928321801126	928.694272	ws19
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound2.yml	unreach-call	false	TIMEOUT	903.23135	898.8137622410432	963.043328	ws05
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound20.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound5.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps5-ll_unwindbound50.yml	unreach-call	false	TIMEOUT	902.037252	898.0518523510545	1007.300608	ws10
benchmarks/nla-digbench-scaling/ps5-ll_valuebound1.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps5-ll_valuebound10.yml	unreach-call	true	TIMEOUT	902.93689	898.2432228769176	941.907968	ws05
benchmarks/nla-digbench-scaling/ps5-ll_valuebound100.yml	unreach-call	true	TIMEOUT	903.053611	898.2081524119712	899.072000	ws18
benchmarks/nla-digbench-scaling/ps5-ll_valuebound2.yml	unreach-call	true	TIMEOUT	902.504443	897.9908117521554	975.421440	ws17
benchmarks/nla-digbench-scaling/ps5-ll_valuebound20.yml	unreach-call	true	TIMEOUT	902.24501	897.4033202989958	926.416896	ws15
benchmarks/nla-digbench-scaling/ps5-ll_valuebound5.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps5-ll_valuebound50.yml	unreach-call	true	TIMEOUT	902.021959	897.527910039993	943.595520	ws19
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound1.yml	unreach-call	false	EXCEPTION	7.939151	5.432812544051558	297.021440	ws19
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound10.yml	unreach-call	false	TIMEOUT	901.697061	897.8238343959674	1013.915648	ws19
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound100.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound2.yml	unreach-call	false	TIMEOUT	902.056693	897.5111354370601	957.206528	ws11
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound20.yml	unreach-call	false	TIMEOUT	902.862811	898.2307613610756	908.705792	ws18
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound5.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps6-ll_unwindbound50.yml	unreach-call	false					
benchmarks/nla-digbench-scaling/ps6-ll_valuebound1.yml	unreach-call	true	TIMEOUT	901.703031	898.0938591819722	1010.429952	ws13
benchmarks/nla-digbench-scaling/ps6-ll_valuebound10.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps6-ll_valuebound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps6-ll_valuebound2.yml	unreach-call	true	TIMEOUT	902.638004	898.2629611259326	927.789056	ws01
benchmarks/nla-digbench-scaling/ps6-ll_valuebound20.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/ps6-ll_valuebound5.yml	unreach-call	true	TIMEOUT	904.396041	899.6096903651487	872.792064	ws13
benchmarks/nla-digbench-scaling/ps6-ll_valuebound50.yml	unreach-call	true	TIMEOUT	903.384849	898.6132688729558	841.560064	ws07
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound1.yml	unreach-call	true	TIMEOUT	901.607843	897.932197032962	516.444160	ws13
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound10.yml	unreach-call	true	TIMEOUT	901.785924	897.5063469668385	532.152320	ws12
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound100.yml	unreach-call	true	TIMEOUT	902.215876	897.5540455419105	514.068480	ws12
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound2.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound20.yml	unreach-call	true	TIMEOUT	901.650188	897.569447476184	582.987776	ws07
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound5.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/sqrt1-ll_unwindbound50.yml	unreach-call	true	TIMEOUT	901.963322	897.5805917989928	522.371072	ws20
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound1.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound10.yml	unreach-call	true	TIMEOUT	901.523525	897.7652822600212	590.991360	ws05
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound100.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound2.yml	unreach-call	true	TIMEOUT	901.98666	897.1903581959195	440.016896	ws10
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound20.yml	unreach-call	true					
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound5.yml	unreach-call	true	TIMEOUT	901.929142	897.1795814340003	438.415360	ws16
benchmarks/nla-digbench-scaling/sqrt1-ll_valuebound50.yml	unreach-call	true	TIMEOUT	902.255467	897.574947233079	497.123328	ws04
benchmarks/verifythis/duplets.yml	unreach-call	true	ERROR (interpolation failed)	6.938094	3.8984037290792912	190.930944	ws18
benchmarks/verifythis/elimination_max.yml	unreach-call	true	ERROR (interpolation failed)	6.117803	3.3987724150065333	194.252800	ws13
benchmarks/verifythis/lcp.yml	unreach-call	true	ERROR (interpolation failed)	11.844873	9.217814934905618	208.695296	ws11
benchmarks/verifythis/prefixsum_iter.yml	unreach-call	true	ERROR (interpolation failed)	45.263658	35.289379437919706	237.527040	ws08
benchmarks/verifythis/tree_del_iter.yml	unreach-call	false					
benchmarks/verifythis/tree_del_iter_incorrect.yml	unreach-call	false	ERROR (recursion)	4.714737	2.5003405690658838	160.870400	ws04
benchmarks/product-lines/elevator_spec13_product21.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec13_product22.cil.yml	unreach-call	true	true	297.495103	279.597089799121	1541.128192	ws06
benchmarks/product-lines/elevator_spec13_product23.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec13_product24.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec13_product29.cil.yml	unreach-call	true	true	298.259406	278.21872318699025	1275.871232	ws11
benchmarks/product-lines/elevator_spec13_product30.cil.yml	unreach-call	true	TIMEOUT	902.15598	880.3529294368345	1313.484800	ws12
benchmarks/product-lines/elevator_spec13_product31.cil.yml	unreach-call	true	true	225.916185	204.9520566139836	1245.163520	ws09
benchmarks/product-lines/elevator_spec13_product32.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec13_productSimulator.cil.yml	unreach-call	true	true	782.773081	740.7999362819828	2209.927168	ws15
benchmarks/product-lines/elevator_spec14_product03.cil.yml	unreach-call	true	true	65.871165	50.64226714102551	874.115072	ws05
benchmarks/product-lines/elevator_spec14_product11.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec14_product19.cil.yml	unreach-call	true	true	72.840393	56.69320755498484	950.509568	ws11
benchmarks/product-lines/elevator_spec14_product20.cil.yml	unreach-call	false	EXCEPTION	44.890753	29.621766454074532	939.941888	ws18
benchmarks/product-lines/elevator_spec14_product23.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec14_product24.cil.yml	unreach-call	false	EXCEPTION	51.193728	34.724342653062195	1022.824448	ws03
benchmarks/product-lines/elevator_spec14_product27.cil.yml	unreach-call	true					
benchmarks/product-lines/elevator_spec14_product28.cil.yml	unreach-call	false					
benchmarks/product-lines/elevator_spec14_product31.cil.yml	unreach-call	true	true	130.913125	111.86630869982764	1224.146944	ws11
benchmarks/product-lines/elevator_spec14_product32.cil.yml	unreach-call	false					
benchmarks/product-lines/elevator_spec14_productSimulator.cil.yml	unreach-call	false					
benchmarks/product-lines/elevator_spec1_product01.cil.yml	unreach-call	true	true	753.344779	729.0275338839274	883.699712	ws10
benchmarks/product-lines/elevator_spec1_product03.cil.yml	unreach-call	true	TIMEOUT	902.168026	877.307436157018	622.395392	ws12
benchmarks/product-lines/elevator_spec1_product09.cil.yml	unreach-call	true	TIMEOUT	902.179399	881.4753969360609	546.213888	ws20
benchmarks/product-lines/elevator_spec1_product11.cil.yml	unreach-call	true	TIMEOUT	901.934597	882.0036785900593	753.295360	ws04
